external_id,name,neighborhood,address,phone,is_active,email,instagram_account,website,long_description
b5478eb3-8d20-456d-970a-5b4afac68afd,Uva,Upper East Side,"1486 2nd Avenue, New York, NY 10075",(212) 472-4552,,,uvanyc,https://www.uvanyc.com/,"In a neighborhood that doesn’t lack for stuffiness, Uva offers a cozy and inviting atmosphere, along with dependable (if safe) Italian cuisine and a surprisingly expansive wine list. The rustic decor of the main dining room blends classic pre-war New York details with Tuscan farmhouse charm, while the back garden is an enchanting al fresco space open for all seasons."
b78fab54-ee1b-4dd2-95b3-dd4440c46f9c,Bamonte's,Williamsburg,"32 Withers Street, Brooklyn, NY, 11211",(718)384-8831,,,bamontesrestaurant,https://bamontes.club/,"Since 1900, this family-owned spot in Williamsburg has charmed both locals and a dedicated bridge and tunnel following with reliable red sauce staples: Think abundant antipasti, baked clams brimming with garlicky breadcrumbs, hearty platters of penne alla vodka and veal parm, and excellent off-menu cannoli. The dining room in fact served as a set for the Soprano's - if that's not inspiration enough to give it a try, then maybe you're just not that fun."
bb4903c0-406f-40a7-8918-120b2a9c6301,Ci Siamo,Hudson Yards,"440 W 33rd Street Suite #100, New York, NY 10001",(212) 219-6559,,info@cisiamonyc.com,cisiamonyc,https://www.cisiamonyc.com/,"The trek to Danny Meyer’s latest venture at Manhattan West brings you through what can only be described as an open-air mall, but once you arrive at the sprawling second storey trattoria you’ll be rewarded with chef Hillary Sterling’s excellent house made pastas and live-fire cooking, alongside an extensive Italian wine list."
bc380307-28df-4d8b-b243-f9f6754a6d1e,Chinese Tuxedo,Chinatown,"5 Doyers Street, New York, NY 10013",(646) 355-8693,,,chinesetuxedo,https://www.chinesetuxedo.com/menus/,"Located in the building that once housed New York’s first Chinese theater on a picturesque stretch of Doyers Street, Chinese Tuxedo - much as the name suggests - serves a spiffy takes on mostly Cantonese fare typically reserved for banqueting. The bi-level space retains historic details like original columns and stripped, concrete walls, which have been paired with midcentury furnishings and lighting, towering tropical plants, and contemporary art — an eclectic mix, but it works."
be24f8f1-d1a4-4bda-8247-b2fcc620c492,The Nines,Nolita,"9 Great Jones Street, New York, NY 10012",(212) 421-5575,,,thenines_nyc,https://www.ninesnyc.com/,"Located on historic Great Jones Street, The Nines is Golden Hospitality's latest addition to the NoHo scene: a sexy old-school piano lounge pairing an uptown-slash-European sense of elegance with downtown charm. Wall-to-wall cheetah carpets brush against plush red banquettes. Vintage Murano glass chandeliers cast a dim glow throughout the space. A mahogany bar, presides over the front room, with luxurious red velvet curtains hiding an enchanting music parlor behind where resident artists, spanning genres from jazz to classical, serenade up to 70 guests at a time."
c439d939-48ca-4ed2-9b26-fa6ccb55a605,Jungsik,Tribeca,"2 Harrison St, New York, NY 10013",(212) 219-0900,,,jungsik_nyc,https://www.jungsik.com/,"An alum of Aquavit, Bouley, and several Michelin-approved kitchens across Europe, Chef Jung Sik Yim is no stranger to the haute cuisine game. He’s earned two Michelin stars at the New York outpost of his Seoul restaurant Jungsik, situated in the former Chanterelle space, where he offers what he calls a “new Korean” tasting menu in a series of three slick, if somewhat sterile dining rooms."
c7ee5c96-057a-4f52-a40c-90b1b59d52d7,Manuela,Arts District,"907 E 3rd Street, Los Angeles, CA 90013",,,,manueladtla,https://manuela-la.com/,"Designed by Matthew Winter and named for Manuela Wirth, the restaurant attached to downtown gallery Hauser & Wirth takes an artful approach to southern style home cooking, with an industrial atelier-meets-salon-style dining room boasting original works by artists including Mark Bradford, Mary Heilmann, and Subodh Gupta, to name just a few. All things considered, the space feels effortlessly casual, though the prices are befitting a blue chip establishment. Their private dining room, modeled after a traditional glass house, offers seating for 14 with  views of the gallery’s central courtyard, and a specially commissioned Raymond Pettibon mural."
c82b478f-7820-4946-9f27-7db29b4107c8,102 Franklin,Tribeca,"102 Franklin Street, New York, NY 10013",,,,102franklintribeca,https://middenhospitality.com/,"102 Franklin is a versatile event space and showcase venue in Tribeca, perfect for any occasion—be it a private dinner, design showroom, salon, photoshoot, or casual gathering. A Midden Hospitality venture conceived by Arley Marks with Sarah Meyohas and designed by Jonathan Mosca, this space occupies the entire third floor of a historic pre-war building dating back to 1894. Surrounded by the city’s top restaurants, shops, and the newest gallery district downtown, 102 Franklin features a professional chef’s kitchen, an open floor plan, and artisan Venetian plaster finishes."
cab69a97-143c-4f06-8b0e-c7842ad104ee,Vinegar Hill House,DUMBO,"72 Hudson Avenue, Brooklyn, NY 11201",(718) 522-1018,,,vinegarhillhouse,https://www.vinegarhillhouse.com/,"A quick skim of the menu might suggest this is simply another run of the mill, seasonal New American joint but Vinegar Hill House, situated on a charming cobblestone street a stone’s throw from the waterfront, punches above its weight. The relaxed main dining room, with its copper bar and salvaged accent pieces, offers the comforts of a neighborhood spot while dishing up destination-worthy food."
ce992dae-45aa-4b1c-97d7-9ab8ffa9ebcc,Connie and Ted's,West Hollywood,"8171 Santa Monica Blvd, West Hollywood, CA 90046",,,,connieandteds,https://www.connieandteds.com/,"This Santa Monica Boulevard seafood joint brings a taste of New England summer to West Hollywood, offering unpretentious yet highly satisfying chowder, lobster rolls, and raw bar, as well as a shockingly good cheeseburger at upmarket prices. While the exterior of the building is a sort of confusing mix of Sonic Drive In and Saarinen, the main dining room is fairly unremarkable. Still, the private dining room that seats up to twelve guests is ideal for low key seafood celebrations."
d259fb29-ebd9-400a-b65d-6e88b1be9167,Gjelina,Venice,"1429 Abbot Kinney Boulevard, Venice, CA 90291",,,,gjelinarestaurant,https://gjelina.com/home/,"Named for founder Fran Camaj’s mother, Gjelina opened on Abbot Kinney Boulevard in 2008 and has since cemented itself as West Side culinary institution, serving locally-sourced and seasonally-driven California Italian cuisine guided by long standing relationships with Southern California farmers, ranchers, fisherman, and co-ops. The dining room epitomizes those connections, blending the modern understated design of Venice with rustic farmhouse materials, salvaged homestyle furniture, and a beautifully curated array of ceramics, tableware, and linens. Located on the second floor, the indoor-outdoor private dining room offers views of Abbot Kinney and seating for up to 25 guests."
d54992f2-b358-4079-b1f8-5c6deb6ebbe1,Sunday in Brooklyn,Williamsburg,"348 Wythe Avenue, Brooklyn, NY 11249",(347) 222-6722,,paige@sundayhg.com,sundayinbrooklyn,http://www.sundayinbrooklyn.com,"Much as the name suggests, Sunday in Brooklyn is perfect for brunch on Sunday in Brooklyn, with a commendable variety of well-executed sweet and savory options and a solid cocktail program. The same easygoing and welcoming ethos that characterizes the daytime service spills over into the evenings, with an approachable menu of New American comfort fare."
d6238539-a39a-4d08-80a6-238fb493b1c6,La Mercerie,SoHo,"53 Howard Street, New York, NY 10013",(212) 852-9097,,events@lamercerieny.com,lamercerieny,https://www.lamercerieny.com/,"Tucked inside the Roman and Williams Guild boutique, chef Marie-Aude Rose’s La Mercerie is an ode to everyday French cooking, marrying classical training with a taste for seasonal ingredients. Perhaps unsurprisingly, the tableware - all of which can be purchased in the on-site shop - doubles down on quotidian (or shall we say, quotidien) Francophilia, including rustic stoneware, hand blown glassware, and subtly embroidered linens."
d67ebc3c-ddd2-4104-afad-f1d7b6bd37e5,Pizzeria Mozza,Hancock Park,"641 N Highland Avenue, Los Angeles, CA 90036",,,,pizzeriamozza,https://www.pizzeriamozza.com/,"The sister restaurant to Osteria Mozza channels chef Nancy Silverton’s celebrated baking prowess into excellent pizzas highlighting California ingredients. Her crust has been praised by Frank Bruni, while the late Gael Greene went so far as to note she “never imagined Nancy would achieve perfection like this.” Also, there’s no better chopped salad in the city (take that, La Scala). For a private pizza party, groups of up to twenty can book the Jack Warner Room, a handsome wine cellar with wooden columns, terracotta tilework, and diamond-shaped shelves holding the restaurant’s impressive bottle collection."
d9cec4eb-0a41-47cf-a35a-78dfdc95bdcb,Wu's Wonton King,Lower East Side,"165 E Broadway, New York, NY 10002",(212)477-1112,,,wuswontonking,https://www.wuswontonking.com/,"For those in the know of downtown dining, Wu's Wonton King reigns supreme as a cornerstone of the Lower East Side culinary scene. Upon arrival guests will be greeted with tanks housing colossal live Dungeness Crabs and roasted ducks dangling from windows. The experience is underpinned by their BYOB policy, which always makes for a fun night out. The expansive menu caters to everyone and is designed to be served family-style, ensuring that even your most picky friend is bound to find something of interest. Of particular note is the generous serving of wonton soup, intended for all to share. Gather your group and select your libations - it's bound to be a fun night."
dcbb5872-7fbd-4a19-8b53-4a47b892e7d5,Smithereens,East Village,"414 E 9th Street, New York, NY 10009",,,,smithereensnyc,https://www.smithereensnyc.com/,"A few steps below 9th Street you'll find Smithereens, a subterranean gem where classic New England tavern fare enjoys a refined and modern glow-up."
dccd953e-00c0-48bb-9c5f-8f0cb8842a1d,Legacy Records,Hudson Yards,"517 W 38th Street, New York, NY 10018",(917) 748-3248,,,legacyrecordsrestaurant,https://www.legacyrecordsrestaurant.com/,"Operated by Delicious Hospitality (the same group behind Charlie Bird and Pasquale Jones), Legacy Records serves an inviting menu inspired by the Northern Italian coast, with a substantial crudo section and excellent pastas. The Ken Fulk-designed restaurant, which includes a walk-up cafe in addition to its main 85-seat dining room, is an exercise in midcentury glamor, with a main dining room contrasting glossy green with teak, leather, and brass."
dcdbf74f-63b6-4c58-97ec-e768a4e34e97,Lee's on Canal,Lower East Side,"175 Canal Street, 2nd floor, New York, NY 10013",(212) 970-0031,FALSE,,leesoncanal,https://www.leesoncanal.com/,"Situated on a busy Lower East Side corner, Lee's on Canal is a versatile event venue inclusive of a full chef's kitchen, complete with cooking equipment and table settings. It features a projector with Apple TV and a Bluetooth sound system for you to shuffle the curated dinner playlist of your dreams. Perfect for private dining, cocktail parties, weddings, pop-ups, and photo/video shoots, the space offers views of Lower Manhattan through large street-facing windows.  Lee's provides both charm and functionality, ideal for intimate gatherings where clients such as A24, LA Times, and Herman Miller (to name a few) have popped up."
drafts.047a9ecb-27e7-4290-8652-c789098ed680,Estela,SoHo,"47 East Houston Street 1st floor, New York, NY 10012",(212) 219-7693,,events@mattoshospitality.com,estelanyc,https://estelanyc.com/,"Since 2013, this smart downtown bistro from chef Ignacio Mattos has charmed neighborhood locals and visiting presidents alike, earning accolades from the James Beard Foundation, The World's 50 Best, and the Michelin Guide, to name just a few. Like many of the restaurant’s signature dishes - endive with walnuts, anchovy, and ubriaco rosso, or ricotta dumplings with mushrooms and pecorino sardo - the space is one of understated elegance, a tasteful combination of exposed brick and stucco walls, a long marble bar, and unfussy wooden tables."
drafts.2392cefd-8f5a-41a0-b7d6-ab6b8dc82e2e,République,Mid-City,"624 S La Brea Avenue, Los Angeles, CA 90036",,,,republiquecafebakery,https://republiquela.com/,"Celebrated husband and wife chef duo Walter and Margarita Manzke have transformed the famed Mid City building that once housed La Brea Bakery and Campanile into a bastion of modern French cooking. République incorporates a casual bakery, café, and bar in the front of the space, including a soaring central nave with a glass ceiling and neo-gothic detailing, as well as a more formal dining area in the rear. Most of the spaces can be rented or combined for private events to suit your party’s size and needs. The alcove is the smallest space, perched above the main dining room, with seating for up to eight guests. The left bank, an intimate room upstairs for groups seeking total privacy, features an exposed brick wall on one side and a glass-walled wine cellar on the other, with a single long wooden table that seats up to eighteen. The right bank, a semi-private area overlooking the main dining room, seats up to 36 guests at three side by side tables. The main dining room accommodates up to 68 guests seated, while a full buyout of the space offers seating for 154."
drafts.3c9b1462-3e9f-4ad7-8d2c-1832906b0548,Roscioli NYC,,,,,,#N/A,,
drafts.3dab9bb0-64ec-4a33-aa51-8d2c94484c30,Roscioli NYC,,,,,,#N/A,,
drafts.3efe1311-49c0-4720-9bac-741ae6179cbd,Jac's On Bond,NoHo,"26 Bond Street, New York, NY 10012",,,,jacsonbondny,https://www.jacsonbond.com/,"Tucked beneath an historic 1830s townhouse a couple steps off the cobblestones, Jac’s On Bond is the newest neighborhood hangout from the team behind Ray’s and Pebble Bar. Drawing inspiration from 90s haunts, Jac’s is neither a bar nor a club; it’s an inviting space with amber lighting and cozy booths where one can be guaranteed an expertly-made cocktail, an impressive bite, and a good time. Come for a caprese martini and stay for a round of pool or two; enjoy a menu of craveable, elevated bar snacks by Jeremiah Stone and Fabián von Hauske. The private room at the back of the space seats up to 36 guests at two long tables."
drafts.520b274b-517c-42ba-a5af-d68cb3541b5a,Laser Wolf,Williamsburg,"97 Wythe Avenue, Brooklyn, NY 11249",,,,laserwolf_bk,https://www.laserwolfbrooklyn.com/,"Need a restaurant with stellar views of the Manhattan skyline and an impressive line up of kebabs & mezze in order to convince your out of town friends that New York is the best city in the world? Laser Wolf, an Israeli restaurant from Chef Michael Solomonov, has got you covered. Perched on the roof of The Hoxton Hotel, this sprawling Williamsburg shipudiya offers a prix fixe menu with your choice of kebabs ranging from chicken shishlik, beef and lamb koobideh, shawarma cauliflower, and dorade. Select your main then sit back, relax, and enjoy the view while a colorful array of salatim, warm pita, and ethereally creamy hummus is sent your way to start. Date harissa wings with tehina ranch are technically an add-on, but for us, they're non negotiable. Though they can easily accommodate group dining, it’s best to make a reservation in advance as this is a difficult table to get on the fly."
drafts.661a3c11-15a9-40d9-b786-0678f5efe4e2,Sevilla,West Village,"62 Charles Street, New York, NY 10014",,,,sevilla_restaurant,http://www.sevillarestaurantandbar.com/,"Sevilla feels a little frozen in time - the historic Spanish restaurant in Greenwich village was dubbed an American Classic by the James Beard Foundation (an award which owner José Lloves initially thought was a scam), drawing in a constant stream of regulars and tourists with steaming platters of paella a la Valenciana, fragrant shrimp al ajillo, and housemade Spanish potato chips. The wine list is tight and not especially exciting, but pitchers of Sangria go down easy. In true Spanish style, we recommend sauntering in on the later side and grabbing a booth with a group of your friends who want to pretend they're in España for an evening."
drafts.748524d7-f95c-46d9-9aad-212663ecd5f2,Crown Shy,Financial District,"70 Pine Street Ground Floor, New York, NY 10005",212-517-1931,,events@crownshy.nyc,crownshynyc,http://www.crownshy.nyc,"Situated on the ground floor of a landmarked Art Deco building in the Financial District, James Kent’s self-proclaimed “neighborhood restaurant” has held a Michelin Star since 2020. His seasonally-driven menu brings elevated fine dining technique to a globetrotting array of flavors inspired by the diversity of cuisine in New York City, with high caliber service to match."
drafts.7c870eee-a006-4e81-bb22-d5996ba665b2,Tsion Cafe,Harlem,"763 St Nicholas Avenue, New York, NY 10031",,,,tsioncafe,https://www.tsioncafe.com/events,"Tsion Cafe, a cozy gem in Harlem, is known for its Ethiopian dishes with unique modern flair. The menu tells the story of Chef Beejhy's journey from Ethiopia to Harlem via Israel, with vegetarian dishes taking center stage. The atmosphere is warm and inviting, a perfect place to stop in for a casual lunch or a more lively dinner experience during one of their live music nights which dot the regularly scheduled dinner programming. Forget the utensils and use your hands to dive into plates of injera piled high with fava beans, sautéed onions, tomatoes, and simmered collard greens, all designed to be enjoyed with a group."
drafts.7f595f09-cdd4-43cb-8de2-d88e4908c1c8,Shukette,Chelsea,"230 9th Avenue, New York, NY 10001",(212)242-1803,,,shukettenyc,https://www.shukettenyc.com/,"Embracing a bustling atmosphere in the heart of Chelsea, Chef Ayesha J. Ndurjaja's Shukette challenges convention by spotlighting vegetable-forward creations alongside traditional kebab house favorites. The space houses an open kitchen, stretching the length of the dining room, where the team prepares an ever changing, seasonal menu inspired by the freshest ingredients available. An accompaniment to the many varied dishes are four varieties of bread, each baked, grilled, or griddled to order. Invite a group to indulge in dishes that are meant to be shared. The more the merrier."
drafts.abd5ad8e-fb63-499a-8731-b824702d4b6d,Insa Brooklyn,Gowanus,"328 Douglass Street, Brooklyn, NY 11217",,,,insabrooklyn,https://www.insabrooklyn.com/,"POV: It’s a Wednesday evening and you’re craving galbi (thick cut soy marinated short ribs) while belting out Celine Dion classics. Well, look no further than Insa Brooklyn, where you can indulge in both. This neighborhood gem combines a Korean BBQ restaurant with a lively karaoke bar, making it the perfect spot for group dining and private karaoke sessions. Plus, karaoke sessions are half off on Wednesdays. The wood-clad interior exudes warmth and charm, creating an inviting atmosphere that feels like a cozy night in while offering the excitement of a night out."
drafts.c49b4b95-18bc-44ee-bc63-40b9b67d19d6,Superiority Burger,,,,,,#N/A,,
drafts.c7ee5c96-057a-4f52-a40c-90b1b59d52d7,Manuela,Arts District,"907 E 3rd Street, Los Angeles, CA 90013",,,,manueladtla,https://manuela-la.com/,"Designed by Matthew Winter and named for Manuela Wirth, the restaurant attached to downtown gallery Hauser & Wirth takes an artful approach to southern style home cooking, with an industrial atelier-meets-salon-style dining room boasting original works by artists including Mark Bradford, Mary Heilmann, and Subodh Gupta, to name just a few. All things considered, the space feels effortlessly casual, though the prices are befitting a blue chip establishment. Their private dining room, modeled after a traditional glass house, offers seating for 14, with views of the gallery’s central courtyard, and a specially commissioned Raymond Pettibon mural."
drafts.d54992f2-b358-4079-b1f8-5c6deb6ebbe1,Sunday in Brooklyn,Williamsburg,"348 Wythe Avenue, Brooklyn, NY 11249",(347) 222-6722,,paige@sundayhg.com,sundayinbrooklyn,http://www.sundayinbrooklyn.com,"Much as the name suggests, Sunday in Brooklyn is perfect for brunch on Sunday in Brooklyn, with a commendable variety of well-executed sweet and savory options and a solid cocktail program. The same easygoing and welcoming ethos that characterizes the daytime service spills over into the evenings, with an approachable menu of New American comfort fare."
drafts.d67ebc3c-ddd2-4104-afad-f1d7b6bd37e5,Pizzeria Mozza,Hancock Park,"641 N Highland Avenue, Los Angeles, CA 90036",,,,pizzeriamozza,https://www.pizzeriamozza.com/,"The sister restaurant to Osteria Mozza channels chef Nancy Silverton’s celebrated baking prowess into excellent pizzas highlighting California ingredients. Her crust has been praised by Frank Bruni, while the late Gael Greene went so far as to note she “never imagined Nancy would achieve perfection like this.” Also, there’s no better chopped salad in the city (take that, La Scala). For a private pizza party, groups of up to twenty can book the Jack Warner Room, a handsome wine cellar with wooden columns, terracotta tilework, and diamond-shaped shelves holding the restaurant’s impressive bottle collection."
drafts.eb20239f-6274-4e7d-adb3-dc872e4c33d6,Terroir Bar,Tribeca,"24 Harrison Street, New York, NY 10013",(212) 625-9463,FALSE,,terroirny,https://www.wineisterroir.com/,"At Terroir Bar in the heart of Tribeca, partners Paul Grieco and Marco Canora offer an extensive array of wines, beers, and spirits catering to all tastes. This is no pretentious wine bar; the atmosphere exudes casual fun, complemented by a food menu that measures up to the impressive beverage selection. With the main room accommodating groups of up to 90, there's ample space for mingling with a few seats on offer as well. For a more intimate setting, Terroir offers private events in their Cellar Dining Room, accommodating up to 14 guests."
e4623cba-422f-432b-9213-a8eec969fc45,Son of A Gun - CLOSED,Beverly Grove,"8370 W 3rd Street, Los Angeles, CA 90048",(323) 782-9033,FALSE,,sonofagunrestaurant,https://sonofagunrestaurant.com,"Crafted by the dynamic duo, Jon Shook and Vinny Dotolo, this Beverly Grove gem replete with walls of fish taxidermy and other knick knacks offers a unique blend of classic seafood and creative interpretations. Get a group together, dive into the mini buttery lobster rolls or sticky salmon collars adorned with yakitori glaze, and enjoy. Don’t let the maritime decor keep you from ordering more land-based fare like the fried chicken sandwich, which many claim to be the best in LA. A buyout of this cozy dining room offers seating for up to 50 of your nearest and dearest."
e58f2bb0-7b27-42c1-908e-0ae1e9ee5716,Mischa - CLOSED,Midtown East,"157 East 53rd Street, New York, NY, 10022",,FALSE,,mischa,https://mischa-nyc.com/,"James Beard-nominated Chef Alex Stupak’s latest act, a sleek eatery inside The Hugh, Midtown’s newest food hall, offers a tight but diverse menu of globally-inflected New American fare. Press has understandably fixated on their $29 hotdog, largely concluding it’s worth every cent, but it would be a mistake to overlook the creativity across the F&B program, capturing the breadth of New York’s culinary landscape. The private dining room, nestled deep inside the restaurant with views of the adjacent kitchen, offers an ideal space for unstuffy business lunches with up to 22 guests. The room can accommodate up to 45 for cocktails."
e7445355-e74c-4634-a5ab-caf66b086457,Bar Goto,Lower East Side,"245 Eldridge Street, New York, NY 10002",,FALSE,,,https://www.bargoto.com/,"If your party calls for sexy lighting, sublime drinks, and elevated Japanese bar snacks, then Bar Goto is the spot for you. Despite being located in the heart of downtown Manhattan, the moment you step through its doors, you'll feel transported to a sophisticated Tokyo cocktail haven. The vibe is upscale yet comforting; order a hojicha old fashioned (cognac, aged rum, Kyoto roasted green tea, chocolate bitters) alongside chicken wings slathered in spicy miso sauce and kombu celery. This acclaimed Lower East Side izakaya is the next best thing to a group trip to Japan."
ea7e75ec-6417-42a9-98a7-438425d112bb,Contra - CLOSED,Lower East Side,"138 Orchard Street, New York, NY 10002",,FALSE,,contrany,https://contra.nyc/,"Chefs Jeremiah Stone and Fabian von Hauske’s original spot on Orchard Street has earned a Michelin Star, as well as a two star rating from the New York Times. A self-proclaimed “New York Restaurant,” Contra offers two ever-evolving tastings to showcase the state’s best produce - a shorter 5-course menu ($110) and an extended 9-course menu - and much as the name suggests, the duo’s creative cooking often goes against the expectations of fine dining."
f1ff5289-f9be-42bc-bbeb-bbc8a1bec64e,Lawry's the Prime Rib,Beverly Hills,"100 La Cienega Boulevard, Beverly Hills, CA 90211",,,,lawrystheprimerib,https://www.lawrysonline.com/lawrys-the-prime-rib-beverly-hills/,"An old school steakhouse in Beverly Hills from the makers of America’s favorite seasoned salt? That’s Lawry’s the Prime Rib, a La Cienega landmark where you can enjoy the namesake dish served tableside from a gleaming silver cart, alongside mashed potatoes, Yorkshire pudding, whipped cream horseradish, and their famed spinning bowl salad. Some may deride it as dated, but to us, there’s a time and place for everything; with three private dining rooms, it’s a solid spot for a little throwback style fête."
f2192b5d-6f7d-48ab-b027-d386a50ce744,The Grill,Midtown,"99 East 52nd Street, New York, NY 10022",(212) 254-3000,,events@majorfood.com,thegrillny,https://thegrillnewyork.com/,"Housed in the iconic Seagram building, this American chophouse from Major Food Group is an ode to midcentury New York fine dining at its most glamorous. Extensive tableside service and a staff dressed to the nines breathe new life into a menu of old school favorites."
f466dffd-a952-48aa-aee9-981b9742fa48,Musso & Frank's Grill,Hollywood,"6667 Hollywood Blvd, Hollywood, CA 90028",(323) 467-7788,,,mussoandfrankgrill,https://mussoandfrank.com,"If you're looking for a quintessential old-school spot, seek out the blinking neon sign advertising the “oldest in Hollywood,” and enter the doors of Musso & Frank Grill. An industry favorite since 1919, Musso & Frank’s has been serving up thick steaks paired with cold martinis to regulars and tourists alike for over a century. It’s a restaurant whose service, decor, and menu have remained reliable and pretty much unchanged since its opening. The tables are draped in crisp white linens, adorned with polished silverware and classic glassware, while a mahogany bar offering classic craft cocktails serves as the centerpiece. Groups of eight can book the smaller palio wine room, while two larger private rooms offer seating for up to 25, and can be combined for a party of 50."
f6072bff-441d-45e8-bcd3-954aeaaa9f94,The Modern,Midtown West,"9 West 53rd Street, New York, NY 10019",,,,themodernnyc,https://www.themodernnyc.com/,"Chef Thomas Allan’s contemporary American menu at the Modern has earned the restaurant two Michelin stars as well as a three star review from The New York Times, but the space is equally impressive in itself. The main dining room and a sizable private dining room both offer coveted views of the MoMA’s Abby Aldrich Rockefeller sculpture garden, a calming reprieve from the cacophony of Midtown. The latter can seat up to 64 guests, while a restaurant buyout offers space for up to 100 seated. An expansive 2,800 bottle wine list, which has received Wine Spectator’s Grand award, is perhaps reason for celebration on its own."
f6be1903-3cca-4e67-a7cf-34ec707fcc71,Seoul Salon,Koreatown,"28 W 33rd Street, New York, NY 10001",,,,seoulsalon,https://seoulsalon.nyc/,"Seoul Salon in K-town is the latest project from the husband-and-wife duo known for Atomix, Atoboy, and Naro, in collaboration with Hand Hospitality. This stylish spot for dinner and drinks draws inspiration from Korean sool-jibs (drinking establishments), offering an array of inventive cocktails made from from a variety of traditional spirits. In addition to the bar, Chef Byeongsoo Yu's food menu is equally noteworthy. The two-story space is dimly lit, with neon accents splattered throughout. For those looking to step away from the main crowd, explore the private dining options that are also available beyond regular operating hours. The intimate private dining room hosts up to 10 guests and the more expansive Mezzanine accommodates up to 34."
fab27aab-0daa-43f1-a70b-7bb9ed32ced7,Bridges,Chinatown,"9 Chatham Square, New York, New York 10038",,,,bridges,https://www.bridges-nyc.com/,"Walking into the newly opened Bridges, from Estela and Nomad alums, feels like stepping into the heartbeat of lower Manhattan dining. The black leather banquettes, warm ambient lighting, and buzz of conversation immediately set the scene: cool, chic, and unmistakably New York. The dining room seats 50, with an intimate 12-seat bar serving up signature cocktails that are as thoughtfully crafted as the dishes. Pro-tip: if you're a seafood lover, don't skip out on the grilled king crab legs with béarnaise. For a more private affair, Bridges offers a Private Dining Room that accommodates up to 14 guests, perfect for celebrations or special gatherings."
fde4d53e-af20-48be-b585-2b95d4d4b0a3,Cobi's,Santa Monica,"2104 Main Street, Santa Monica, CA 90405",,,,cobis,https://www.cobis.la/,"Helmed by husband and wife duo Lance Mueller and Cobi Marsh (of Cobi’s Curries), this Bib gourmand-winning celebration of Asian street food sits in the space is housed in the space formerly occupied by Dhaba’s, an Indian dining institution in the heart of Santa Monica. The diverse menu draws on the couple’s Polynesian and Balinese heritage, as well as the recipes of the Southeast Asian diaspora they enjoyed working in Australia and the Pacific Islands. Decor pays tribute to Dhaba’s, retaining homey details like pastel pink walls and a hanging rose garden by the bar and foyer to foster a sense of intimacy. The lush garden seats 16 guests, while the outdoor covered patio fits 32. The spaces can also be booked together, providing space for 48 seated."
ff0f3f61-06d0-43ef-91a9-9adba1d1a921,Taverna Kyclades,Astoria,"36-01 Ditmars Blvd, Queens, NY 11105",,,,tavernakyclades,https://www.tavernakyclades.com/,"If you're in Astoria looking for reliable seafood, a chill ambiance, and a check that won't leave you sweating at the end (just don't overdo it on the Greek wine), then look no further than Taverna Kyclades. Perfect for a group gathering, start your feast with a spread of sharable starters that include an array of dips — think creamy taramosalata, rich potato-garlic skordalia, and spicy cheesy tirokafteri. Pair these with your choice of their specialty fried or grilled mains from the sea."
ff6012f8-41d0-4302-8fd1-f0272600a4aa,Discolo - CLOSED,Chelsea,"85 10th Avenue, New York, NY 10011",(212) 970-2209,FALSE,,discolo__nyc,https://www.discolo-nyc.com/,"If you're craving an immersive experience of disco and house beats, venture beneath Al Coro in the Meatpacking District to discover Discolo. A collaboration between Chef Melissa Rodriguez and restaurateur Jeff Katz, this subterranean lounge features low-slung ceilings aglow with pulsating multicolored lights that synchronize with the rhythm of the dance floor. When you've grown tired of dancing, seek respite in a separate lounge adorned with plush leather sofas and boucle-upholstered chairs, encircling an onyx bar. With a space for up to 70 party-goers, Discolo invites you to let loose in an intimate yet lively setting."
ff82d736-764d-41cb-a7bf-a06c28eb1304,Temple Bar,NoHo,"332 Lafayette Street, New York, NY 10012",,,,templebarnyc,https://www.templebar.co/,"A fixture of the downtown scene since the late 1980s, Temple Bar was properly rejuvenated in 2021 by the Attaboy team. The interior is loosely art deco-inspired, with dim lighting, a checkered black and white tile floor and a sprawling wooden bar that lines the front room. Guests can enjoy complimentary popcorn alongside an extensive selection of top-notch drinks, with a particular emphasis on martinis. Securing a seat without a reservation can be a challenge, but for those in search of a guaranteed sexy evening in the heart of Nolita, Temple Bar is available for half and full buyouts, accomodating 50 and 100 respectively."
